word	POS	label	negative	neutral	positive
$-two	numeral	neutral	0	0.998	0.002
$-zero	numeral	neutral	0.002	0.998	0
&-&	cord.conj	positive	0	0.001	0.999
&-&&	cord.conj	positive	0	0.001	0.999
&-(&	cord.conj	positive	0	0.001	0.999
&-	cord.conj	neutral	0	0.998	0.002
&-aand	cord.conj	positive	0	0.001	0.999
&-and	cord.conj	neutral	0	0.998	0.002
&-and/or	cord.conj	neutral	0	0.998	0.002
&-andd	cord.conj	neutral	0	0.998	0.002
&-annd	cord.conj	neutral	0	0.998	0.002
&-bt	cord.conj	negative	0.999	0.001	0
&-buh	cord.conj	neutral	0	0.998	0.002
&-but	cord.conj	neutral	0	0.998	0.002
&-buut	cord.conj	neutral	0	0.998	0.002
&-either	cord.conj	neutral	0.002	0.998	0
&-except	cord.conj	negative	0.999	0.001	0
&-n	cord.conj	neutral	0	0.998	0.002
&-nd	cord.conj	neutral	0	0.998	0.002
&-nor	cord.conj	neutral	0.002	0.998	0
&-or	cord.conj	neutral	0	0.998	0.002
&-pero	cord.conj	neutral	0	0.998	0.002
&-plus	cord.conj	neutral	0	0.998	0.002
,-!	punct	positive	0	0.001	0.999
,-!!	punct	positive	0	0.001	0.999
,-!!!	punct	positive	0	0.001	0.999
,-!!!!	punct	neutral	0	0.998	0.002
,-!!!!!	punct	neutral	0	0.998	0.002
,-!!!!!!	punct	neutral	0	0.998	0.002
,-!!!!!!!	punct	neutral	0	0.998	0.002
,-!!!!!!!!	punct	neutral	0	0.998	0.002
,-!!!!!!!!!	punct	neutral	0	0.998	0.002
,-!!!!!!!!!!	punct	neutral	0	0.998	0.002
,-!!!!!!!!!!!	punct	neutral	0	0.998	0.002
,-!!!!!!!!!!!!	punct	neutral	0	0.998	0.002
,-!!!!!!!!!!!!!	punct	neutral	0	0.998	0.002
,-!!!!!!!!!!!!!!	punct	neutral	0.002	0.998	0
,-!!!!!!!!!!!!!!!	punct	neutral	0	0.998	0.002
,-!!!...	punct	neutral	0	0.998	0.002
,-!!.	punct	neutral	0	0.998	0.002
,-!!..	punct	neutral	0	0.998	0.002
,-!!...	punct	neutral	0	0.998	0.002
,-!,	punct	neutral	0	0.998	0.002
,-!.	punct	positive	0	0.001	0.999
,-!..	punct	neutral	0	0.998	0.002
,-!...	punct	neutral	0	0.998	0.002
,-!....	punct	neutral	0	0.998	0.002
,-!?	punct	neutral	0	0.998	0.002
,-!?!	punct	neutral	0.002	0.998	0
,-!?!?	punct	neutral	0.002	0.998	0
,-"	punct	neutral	0	0.998	0.002
,-'	punct	positive	0	0.001	0.999
,-''	punct	positive	0	0.001	0.999
,-(	punct	neutral	0.002	0.998	0
,-((	punct	negative	0.999	0.001	0
,-(((	punct	negative	0.999	0.001	0
,-((((	punct	negative	0.999	0.001	0
,-(((((	punct	negative	0.999	0.001	0
,-(?)	punct	neutral	0	0.998	0.002
,-)	punct	neutral	0	0.998	0.002
,-))	punct	positive	0	0.001	0.999
,-)))	punct	positive	0	0.001	0.999
,-))))	punct	positive	0	0.001	0.999
,-)))))	punct	positive	0	0.001	0.999
,-))))))	punct	positive	0	0.001	0.999
,-)))))))	punct	positive	0	0.001	0.999
,-):	punct	negative	0.999	0.001	0
,-*	punct	neutral	0	0.998	0.002
,-**	punct	neutral	0	0.998	0.002
,-***	punct	neutral	0	0.998	0.002
,-****	punct	neutral	0.002	0.998	0
,-,	punct	positive	0	0.001	0.999
,-,,	punct	neutral	0	0.998	0.002
,-,,,	punct	neutral	0	0.998	0.002
,-,,,,	punct	neutral	0	0.998	0.002
,-,.	punct	neutral	0	0.998	0.002
,-,..	punct	neutral	0.002	0.998	0
,-,...	punct	neutral	0.002	0.998	0
,--	punct	positive	0	0.001	0.999
,---	punct	neutral	0	0.998	0.002
,----	punct	neutral	0	0.998	0.002
,-.	punct	neutral	0	0.998	0.002
,-.!	punct	positive	0	0.001	0.999
,-.!!	punct	positive	0	0.013	0.987
,-.!!!	punct	neutral	0	0.998	0.002
,-.,	punct	neutral	0	0.998	0.002
,-..	punct	neutral	0	0.998	0.002
,-..!	punct	positive	0	0.001	0.999
,-..!!	punct	neutral	0	0.998	0.002
,-..!!!	punct	neutral	0	0.998	0.002
,-..,	punct	neutral	0	0.998	0.002
,-...	punct	neutral	0	0.998	0.002
,-...!	punct	neutral	0	0.998	0.002
,-...!!	punct	neutral	0	0.998	0.002
,-...!!!	punct	neutral	0	0.998	0.002
,-....	punct	neutral	0	0.998	0.002
,-.....	punct	neutral	0	0.998	0.002
,-......	punct	neutral	0	0.998	0.002
,-.......	punct	neutral	0	0.998	0.002
,-........	punct	neutral	0.002	0.998	0
,-.........	punct	neutral	0	0.998	0.002
,-..........	punct	neutral	0.002	0.998	0
,-...........	punct	neutral	0	0.998	0.002
,-............	punct	negative	0.999	0.001	0
,-.............	punct	neutral	0.002	0.998	0
,-...?	punct	neutral	0	0.998	0.002
,-..?	punct	neutral	0	0.998	0.002
,-.?	punct	neutral	0	0.998	0.002
,-/	punct	neutral	0	0.998	0.002
,-//	punct	positive	0	0.001	0.999
,-:	punct	positive	0	0.001	0.999
,-::	punct	neutral	0	0.998	0.002
,-:::	punct	neutral	0	0.998	0.002
,-;	punct	positive	0	0.397	0.603
,-;;	punct	positive	0	0.001	0.999
,-=	punct	neutral	0	0.998	0.002
,->	punct	negative	0.999	0.001	0
,-?	punct	neutral	0	0.998	0.002
,-?!	punct	neutral	0	0.998	0.002
,-?!!	punct	neutral	0.002	0.998	0
,-?!!!	punct	neutral	0.002	0.998	0
,-?!?	punct	neutral	0	0.998	0.002
,-?!?!	punct	neutral	0.002	0.998	0
,-?!?!?	punct	neutral	0	0.998	0.002
,-?!?!?!	punct	neutral	0.002	0.998	0
,-?,	punct	neutral	0	0.998	0.002
,-?.	punct	neutral	0	0.998	0.002
,-?..	punct	neutral	0	0.998	0.002
,-?...	punct	neutral	0	0.998	0.002
,-?....	punct	neutral	0	0.998	0.002
,-??	punct	neutral	0	0.998	0.002
,-??!	punct	neutral	0	0.998	0.002
,-??!!	punct	neutral	0.002	0.998	0
,-???	punct	neutral	0	0.998	0.002
,-????	punct	neutral	0.002	0.998	0
,-?????	punct	neutral	0.002	0.998	0
,-??????	punct	neutral	0.002	0.998	0
,-[	punct	neutral	0.002	0.998	0
,-[[	punct	neutral	0	0.998	0.002
,-]	punct	positive	0	0.001	0.999
,-]]	punct	neutral	0	0.998	0.002
,-`	punct	positive	0	0.002	0.998
,-yg	punct	neutral	0	0.998	0.002
,-{	punct	neutral	0	0.998	0.002
,-}	punct	neutral	0	0.998	0.002
,-~	punct	neutral	0	0.998	0.002
,-�â���Ã��Ã�¬	punct	negative	0.999	0.001	0
,-�â���Ã��Ã�®	punct	negative	0.999	0.001	0
,-�â���Ã��Ã�²	punct	negative	0.999	0.001	0
,-�â���Ã��Ã�´	punct	negative	0.999	0.001	0
,-�â���Ã��Ã�º	punct	negative	0.999	0.001	0
,-�â���Ã��Ã�¹	punct	neutral	0.002	0.998	0
,-�â���Ã��Â�¶	punct	neutral	0.002	0.998	0
,-�â���Ã��Â�µ	punct	neutral	0	0.993	0.007
,-�â���Ã�´�â��¢	punct	neutral	0	0.998	0.002
,-�â���Ã�´�Â�´	punct	positive	0	0.001	0.999
,-�â���Ã�»�Ã�®	punct	neutral	0	0.994	0.006
,-�â���Ã�»�Â�§	punct	positive	0	0.001	0.999
@-@user	at.mention	positive	0	0.001	0.999
@-@user100495	at.mention	neutral	0.002	0.998	0
@-@user10475	at.mention	positive	0	0.001	0.999
@-@user120824	at.mention	neutral	0	0.998	0.002
@-@user129618	at.mention	neutral	0	0.998	0.002
@-@user1483475	at.mention	positive	0	0.001	0.999
@-@user15	at.mention	neutral	0	0.998	0.002
@-@user1990	at.mention	neutral	0	0.998	0.002
@-@user21029	at.mention	positive	0	0.001	0.999
@-@user21346	at.mention	neutral	0	0.995	0.005
@-@user2266	at.mention	neutral	0	0.998	0.002
@-@user2641821	at.mention	neutral	0.002	0.998	0
@-@user4296	at.mention	positive	0	0.001	0.999
@-@user442553	at.mention	neutral	0	0.998	0.002
@-@user451053	at.mention	positive	0	0.001	0.999
@-@user4928	at.mention	positive	0	0.001	0.999
@-@user494472	at.mention	positive	0	0.001	0.999
@-@user50042	at.mention	neutral	0	0.998	0.002
@-@user5318400	at.mention	neutral	0	0.998	0.002
@-@user544044	at.mention	neutral	0	0.998	0.002
@-@user5574	at.mention	neutral	0	0.998	0.002
@-@user5787188	at.mention	neutral	0	0.998	0.002
@-@user6749	at.mention	positive	0	0.001	0.999
@-@user6926	at.mention	neutral	0	0.998	0.002
@-@user72356	at.mention	positive	0	0.001	0.999
@-@user78127	at.mention	positive	0	0.001	0.999
@-@user7960	at.mention	positive	0	0.001	0.999
@-@user8900483	at.mention	neutral	0.002	0.998	0
@-@user92308	at.mention	positive	0	0.001	0.999
@-@user93399	at.mention	positive	0	0.077	0.923
@-@userplease	at.mention	negative	0.999	0.001	0
A-#red	adjective	positive	0	0.001	0.999
A-100th	adjective	positive	0	0.001	0.999
A-10th	adjective	neutral	0	0.998	0.002
A-11th	adjective	neutral	0	0.998	0.002
A-12th	adjective	neutral	0	0.998	0.002
A-13th	adjective	positive	0	0.001	0.999
A-14th	adjective	positive	0	0.001	0.999
A-15th	adjective	positive	0	0.001	0.999
A-16th	adjective	positive	0	0.001	0.999
A-17th	adjective	positive	0	0.001	0.999
A-18th	adjective	positive	0	0.001	0.999
A-19th	adjective	positive	0	0.001	0.999
A-1st	adjective	positive	0	0.001	0.999
A-20th	adjective	neutral	0	0.998	0.002
A-21st	adjective	positive	0	0.001	0.999
A-24th	adjective	negative	0.999	0.001	0
A-25th	adjective	neutral	0	0.998	0.002
A-26th	adjective	positive	0	0.001	0.999
A-27th	adjective	positive	0	0.001	0.999
A-29th	adjective	negative	0.698	0.229	0.073
A-2nd	adjective	positive	0	0.001	0.999
A-30th	adjective	positive	0	0.001	0.999
A-31st	adjective	neutral	0	0.998	0.002
A-3d	adjective	negative	0.999	0.001	0
A-3rd	adjective	positive	0	0.001	0.999
A-4th	adjective	positive	0	0.001	0.999
A-5th	adjective	neutral	0	0.998	0.002
A-6th	adjective	positive	0	0.001	0.999
A-7th	adjective	neutral	0	0.998	0.002
A-8th	adjective	neutral	0	0.998	0.002
A-9th	adjective	positive	0	0.001	0.999
A-absolute	adjective	positive	0	0.005	0.995
A-active	adjective	positive	0	0.001	0.999
A-actual	adjective	positive	0	0.032	0.968
A-addictive	adjective	positive	0	0.001	0.999
A-amaazing	adjective	positive	0	0.001	0.999
A-amazin	adjective	positive	0	0.001	0.999
A-amazingg	adjective	positive	0	0.001	0.999
A-american	adjective	positive	0	0.001	0.999
A-annual	adjective	neutral	0	0.998	0.002
A-asian	adjective	positive	0	0.002	0.998
A-attached	adjective	negative	0.999	0.001	0
A-aussie	adjective	neutral	0	0.849	0.151
A-automated	adjective	positive	0	0.001	0.999
A-awesomee	adjective	positive	0	0.001	0.999
A-awesomest	adjective	positive	0	0.001	0.999
A-baad	adjective	negative	0.999	0.001	0
A-back	adjective	neutral	0	0.998	0.002
A-badd	adjective	negative	0.999	0.001	0
A-bare	adjective	negative	0.999	0.001	0
A-bestest	adjective	positive	0	0.001	0.999
A-bestt	adjective	positive	0	0.001	0.999
A-betta	adjective	neutral	0	0.998	0.002
A-big	adjective	positive	0	0.001	0.999
A-bigg	adjective	positive	0	0.001	0.999
A-bigger	adjective	positive	0	0.001	0.999
A-biggest	adjective	positive	0	0.001	0.999
A-bk	adjective	positive	0	0.001	0.999
A-blonde	adjective	positive	0	0.001	0.999
A-blue	adjective	positive	0	0.001	0.999
A-boredd	adjective	neutral	0.002	0.998	0
A-both	adjective	positive	0	0.001	0.999
A-brazilian	adjective	positive	0	0.001	0.999
A-brief	adjective	negative	0.999	0.001	0
A-brill	adjective	positive	0	0.001	0.999
A-british	adjective	negative	0.999	0.001	0
A-bubbly	adjective	positive	0	0.001	0.999
A-bummed	adjective	negative	0.999	0.001	0
A-busy	adjective	neutral	0	0.998	0.002
A-certain	adjective	neutral	0	0.998	0.002
A-cheeky	adjective	positive	0	0.001	0.999
A-chinese	adjective	positive	0	0.001	0.999
A-christmassy	adjective	positive	0	0.001	0.999
A-close	adjective	neutral	0	0.998	0.002
A-closest	adjective	negative	0.999	0.001	0
A-colder	adjective	negative	0.999	0.001	0
A-complex	adjective	neutral	0.002	0.998	0
A-corny	adjective	positive	0	0.001	0.999
A-crazyy	adjective	neutral	0	0.998	0.002
A-crowded	adjective	negative	0.999	0.001	0
A-curly	adjective	negative	0.999	0.001	0
A-cutee	adjective	positive	0	0.001	0.999
A-cuter	adjective	positive	0	0.001	0.999
A-cutest	adjective	positive	0	0.001	0.999
A-cuute	adjective	positive	0	0.001	0.999
A-daily	adjective	positive	0	0.001	0.999
A-dang	adjective	negative	0.999	0.001	0
A-darn	adjective	negative	0.999	0.001	0
A-dearest	adjective	positive	0	0.001	0.999
A-deeper	adjective	positive	0	0.001	0.999
A-delish	adjective	positive	0	0.001	0.999
A-diff	adjective	neutral	0.002	0.998	0
A-different	adjective	positive	0	0.001	0.999
A-digital	adjective	positive	0	0.003	0.997
A-divine	adjective	positive	0	0.001	0.999
A-downtown	adjective	positive	0	0.001	0.999
A-east	adjective	neutral	0	0.998	0.002
A-easy	adjective	positive	0	0.001	0.999
A-emo	adjective	negative	0.999	0.001	0
A-emotional	adjective	negative	0.999	0.001	0
A-empty	adjective	negative	0.999	0.001	0
A-endless	adjective	positive	0	0.001	0.999
A-enough	adjective	neutral	0	0.998	0.002
A-excitedd	adjective	positive	0	0.001	0.999
A-expensive	adjective	negative	0.999	0.001	0
A-extreme	adjective	negative	0.646	0.354	0
A-fab	adjective	positive	0	0.001	0.999
A-facial	adjective	positive	0	0.001	0.999
A-familiar	adjective	positive	0	0.001	0.999
A-fast	adjective	neutral	0	0.998	0.002
A-favourite	adjective	positive	0	0.001	0.999
A-few	adjective	positive	0	0.001	0.999
A-fifth	adjective	neutral	0	0.998	0.002
A-fine	adjective	positive	0	0.001	0.999
A-finee	adjective	positive	0	0.001	0.999
A-first	adjective	positive	0	0.001	0.999
A-flattered	adjective	positive	0	0.001	0.999
A-formal	adjective	positive	0	0.001	0.999
A-former	adjective	negative	0.999	0.001	0
A-foward	adjective	neutral	0	0.747	0.253
A-freakin	adjective	negative	0.999	0.001	0
A-freaky	adjective	neutral	0.01	0.99	0
A-french	adjective	positive	0	0.002	0.998
A-frozen	adjective	negative	0.999	0.001	0
A-fuckin	adjective	negative	0.999	0.001	0
A-full	adjective	positive	0	0.001	0.999
A-funky	adjective	positive	0	0.001	0.999
A-funn	adjective	positive	0	0.001	0.999
A-funniest	adjective	positive	0	0.001	0.999
A-funny	adjective	positive	0	0.001	0.999
A-fuzzy	adjective	positive	0	0.001	0.999
A-gangsta	adjective	positive	0	0.001	0.999
A-gay	adjective	negative	0.999	0.001	0
A-gd	adjective	positive	0	0.001	0.999
A-giddy	adjective	positive	0	0.001	0.999
A-girly	adjective	positive	0	0.001	0.999
A-global	adjective	negative	0.999	0.001	0
A-go	adjective	positive	0	0.001	0.999
A-goed	adjective	positive	0	0.001	0.999
A-golden	adjective	neutral	0	0.998	0.002
A-gone	adjective	negative	0.999	0.001	0
A-goodd	adjective	positive	0	0.001	0.999
A-gr8	adjective	positive	0	0.001	0.999
A-grand	adjective	positive	0	0.001	0.999
A-graphic	adjective	neutral	0	0.981	0.019
A-greaat	adjective	positive	0	0.001	0.999
A-greatest	adjective	positive	0	0.001	0.999
A-greatt	adjective	positive	0	0.001	0.999
A-greek	adjective	positive	0	0.001	0.999
A-grey	adjective	negative	0.999	0.001	0
A-grey's	adjective	neutral	0	0.998	0.002
A-grilled	adjective	neutral	0	0.998	0.002
A-grown	adjective	positive	0	0.004	0.996
A-gud	adjective	positive	0	0.001	0.999
A-handsome	adjective	positive	0	0.001	0.999
A-happiest	adjective	positive	0	0.001	0.999
A-happyy	adjective	positive	0	0.001	0.999
A-harder	adjective	negative	0.999	0.001	0
A-hardest	adjective	negative	0.999	0.001	0
A-hawt	adjective	positive	0	0.001	0.999
A-heavy	adjective	negative	0.999	0.001	0
A-hectic	adjective	neutral	0	0.998	0.002
A-highest	adjective	positive	0	0.001	0.999
A-homemade	adjective	positive	0	0.001	0.999
A-hott	adjective	positive	0	0.001	0.999
A-hotter	adjective	positive	0	0.001	0.999
A-huge	adjective	positive	0	0.001	0.999
A-humble	adjective	positive	0	0.001	0.999
A-hungover	adjective	negative	0.999	0.001	0
A-hyper	adjective	positive	0	0.001	0.999
A-iced	adjective	positive	0	0.001	0.999
A-icy	adjective	negative	0.999	0.001	0
A-independent	adjective	neutral	0	0.998	0.002
A-indian	adjective	positive	0	0.002	0.998
A-individual	adjective	neutral	0	0.998	0.002
A-indonesian	adjective	positive	0	0.001	0.999
A-inner	adjective	positive	0	0.001	0.999
A-intense	adjective	positive	0	0.001	0.999
A-invisible	adjective	negative	0.999	0.001	0
A-irish	adjective	neutral	0	0.998	0.002
A-ironic	adjective	positive	0	0.001	0.999
A-italian	adjective	positive	0	0.001	0.999
A-japanese	adjective	neutral	0	0.998	0.002
A-jelous	adjective	negative	0.999	0.001	0
A-keen	adjective	positive	0	0.001	0.999
A-kewl	adjective	positive	0	0.001	0.999
A-kool	adjective	positive	0	0.001	0.999
A-large	adjective	neutral	0	0.998	0.002
A-last	adjective	negative	0.999	0.001	0
A-later	adjective	positive	0	0.001	0.999
A-latest	adjective	positive	0	0.001	0.999
A-leftover	adjective	positive	0	0.001	0.999
A-legit	adjective	positive	0	0.001	0.999
A-lil	adjective	positive	0	0.001	0.999
A-longer	adjective	negative	0.999	0.001	0
A-longest	adjective	negative	0.999	0.001	0
A-longg	adjective	negative	0.997	0.003	0
A-loong	adjective	negative	0.999	0.001	0
A-lotta	adjective	positive	0	0.001	0.999
A-loud	adjective	neutral	0	0.998	0.002
A-lovin	adjective	positive	0	0.001	0.999
A-luckyy	adjective	negative	0.999	0.001	0
A-lush	adjective	positive	0	0.001	0.999
A-madd	adjective	neutral	0.002	0.998	0
A-magic	adjective	positive	0	0.001	0.999
A-major	adjective	negative	0.999	0.001	0
A-many	adjective	positive	0	0.001	0.999
A-mega	adjective	neutral	0	0.744	0.256
A-military	adjective	negative	0.999	0.001	0
A-mince	adjective	positive	0	0.001	0.999
A-mini	adjective	positive	0	0.001	0.999
A-mobile	adjective	negative	0.999	0.001	0
A-modern	adjective	neutral	0	0.998	0.002
A-more	adjective	positive	0	0.001	0.999
A-moree	adjective	positive	0	0.001	0.999
A-muchh	adjective	neutral	0	0.998	0.002
A-mucho	adjective	positive	0	0.001	0.999
A-nearby	adjective	neutral	0.002	0.998	0
A-nerdy	adjective	positive	0	0.001	0.999
A-new	adjective	positive	0	0.001	0.999
A-newest	adjective	positive	0	0.001	0.999
A-neww	adjective	positive	0	0.001	0.999
A-next	adjective	positive	0	0.001	0.999
A-nicee	adjective	positive	0	0.001	0.999
A-nighty	adjective	positive	0	0.001	0.999
A-niice	adjective	positive	0	0.001	0.999
A-normal	adjective	positive	0	0.001	0.999
A-northern	adjective	neutral	0	0.998	0.002
A-nxt	adjective	neutral	0	0.998	0.002
A-obvious	adjective	positive	0	0.001	0.999
A-od	adjective	neutral	0	0.998	0.002
A-off	adjective	neutral	0	0.961	0.039
A-official	adjective	positive	0	0.001	0.999
A-offline	adjective	neutral	0.002	0.998	0
A-ok	adjective	positive	0	0.001	0.999
A-okayy	adjective	positive	0	0.001	0.999
A-ol	adjective	positive	0	0.001	0.999
A-old	adjective	positive	0	0.009	0.991
A-older	adjective	positive	0	0.001	0.999
A-oldest	adjective	neutral	0	0.765	0.235
A-ole	adjective	positive	0	0.001	0.999
A-online	adjective	neutral	0	0.998	0.002
A-only	adjective	negative	0.626	0.266	0.108
A-open	adjective	neutral	0	0.998	0.002
A-other	adjective	positive	0	0.001	0.999
A-out	adjective	positive	0	0.001	0.999
A-outside	adjective	positive	0	0.001	0.999
A-over	adjective	neutral	0.002	0.998	0
A-overall	adjective	positive	0	0.001	0.999
A-own	adjective	positive	0	0.001	0.999
A-packed	adjective	neutral	0.002	0.998	0
A-paranormal	adjective	neutral	0	0.683	0.317
A-peanut	adjective	positive	0	0.001	0.999
A-peppermint	adjective	positive	0	0.001	0.999
A-permanent	adjective	neutral	0.002	0.998	0
A-personal	adjective	positive	0	0.001	0.999
A-pissed	adjective	negative	0.999	0.001	0
A-pixie	adjective	positive	0	0.001	0.999
A-plain	adjective	positive	0	0.001	0.999
A-plus	adjective	positive	0	0.001	0.999
A-political	adjective	negative	0.999	0.001	0
A-popular	adjective	positive	0	0.001	0.999
A-practical	adjective	neutral	0	0.997	0.003
A-pre	adjective	neutral	0.002	0.998	0
A-pregnant	adjective	neutral	0	0.998	0.002
A-prettier	adjective	positive	0	0.001	0.999
A-prettiest	adjective	positive	0	0.001	0.999
A-primary	adjective	positive	0	0.001	0.999
A-prime	adjective	neutral	0	0.998	0.002
A-psycho	adjective	neutral	0.002	0.998	0
A-pumped	adjective	positive	0	0.001	0.999
A-qood	adjective	positive	0	0.001	0.999
A-quiet	adjective	positive	0	0.001	0.999
A-rad	adjective	positive	0	0.001	0.999
A-rainy	adjective	negative	0.999	0.001	0
A-random	adjective	positive	0	0.001	0.999
A-raw	adjective	positive	0	0.001	0.999
A-readyy	adjective	positive	0	0.001	0.999
A-related	adjective	positive	0	0.001	0.999
A-relaxed	adjective	positive	0	0.001	0.999
A-relaxing	adjective	positive	0	0.001	0.999
A-relieved	adjective	positive	0	0.001	0.999
A-rid	adjective	negative	0.999	0.001	0
A-rough	adjective	negative	0.999	0.001	0
A-russian	adjective	neutral	0	0.998	0.002
A-sadd	adjective	negative	0.999	0.001	0
A-saddest	adjective	negative	0.999	0.001	0
A-same	adjective	neutral	0	0.998	0.002
A-samee	adjective	neutral	0	0.998	0.002
A-sane	adjective	positive	0	0.001	0.999
A-second	adjective	positive	0	0.001	0.999
A-secret	adjective	positive	0	0.001	0.999
A-sensitive	adjective	negative	0.999	0.001	0
A-several	adjective	neutral	0.002	0.998	0
A-sexiest	adjective	positive	0	0.001	0.999
A-sexual	adjective	positive	0	0.001	0.999
A-sexy	adjective	positive	0	0.001	0.999
A-sharp	adjective	neutral	0	0.998	0.002
A-shiny	adjective	positive	0	0.001	0.999
A-shirtless	adjective	positive	0	0.001	0.999
A-shitty	adjective	negative	0.999	0.001	0
A-shorter	adjective	neutral	0	0.998	0.002
A-sickest	adjective	positive	0	0.001	0.999
A-sickk	adjective	negative	0.999	0.001	0
A-signed	adjective	neutral	0.001	0.998	0.001
A-silent	adjective	neutral	0	0.998	0.002
A-simple	adjective	positive	0	0.001	0.999
A-skinny	adjective	positive	0	0.001	0.999
A-sleepless	adjective	negative	0.999	0.001	0
A-slight	adjective	negative	0.999	0.001	0
A-slow	adjective	negative	0.999	0.001	0
A-smiley	adjective	positive	0	0.001	0.999
